,Region,Relationship,Sex,Age,Times Left the Country,Month of Last Departure,Year of Last Departure,Marital Status,Education Level,Usual Work,Reason for Leaving,Base,Country Stayed,Expected Return (Months),Worked Abroad,Work,Industry,Average Monthly Income,Months Worked,Returned,Month Returned,Year Returned,Return Reason,Expected Month Returned,Expected Year Returned,Remittance Received,Cash Remittance,Mode of Remittance,Remittance Spent,Consumptions,Investments,Savings,Gift/Donation,Other,Consumptions Percent,Investments Percent,Savings Percent,Gift/Donation Percent,Other Percent,Returned Apr-Sep,Cash Home,Receive Goods/Products,Total Imputed Value of Goods/Products,Past 6 Months Indicator
78,Ilocos,Spouse,Male,60,4,July,2023,Married/Living Together,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Sea-based,North and South America,10,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,170000,51,No,,,,May,2024,With Remittance,150000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,Yes,20000.0,No,,Yes
79,Ilocos,Child,Male,38,1,February,2020,Divorced/Separated,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,88,Yes,Elementary Occupations,Manufacturing,40000,43,No,,,,,,With Remittance,90000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
80,Ilocos,Child,Female,33,2,February,2023,Single,Junior High Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,24,Yes,Elementary Occupations,Other Service Activities,25000,55,No,,,,February,2025,With Remittance,30000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,Yes,30000.0,Yes
81,Ilocos,Child,Female,31,2,February,2023,Single,Junior High Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,24,Yes,Elementary Occupations,Other Service Activities,25000,55,No,,,,February,2025,With Remittance,30000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,Yes,30000.0,Yes
82,Ilocos,Child,Female,33,1,March,2020,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,48,Yes,Elementary Occupations,Manufacturing,40000,42,No,,,,March,2024,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
83,Ilocos,Child,Female,38,1,March,2020,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,60,Yes,Elementary Occupations,Other Service Activities,32000,42,No,,,,March,2025,With Remittance,90000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
84,Ilocos,Child,Female,26,2,September,2023,Widowed,College Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,30000,15,No,,,,September,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
85,Ilocos,Other,Male,63,1,August,2023,Married/Living Together,Elementary Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Immigrant,,North and South America,88,No,,,,,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,
86,Ilocos,Other,Female,62,1,June,2023,Married/Living Together,Elementary Graduate,Elementary Occupations,Immigrant,,North and South America,88,No,,,,,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,
87,Ilocos,Children's Spouse,Female,31,1,July,2022,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,25000,14,No,,,,July,2024,With Remittance,60000.0,Money Transer Service,,True,False,True,False,True,30.0,0.0,50.0,0.0,20.0,No,,No,,Yes
88,Ilocos,Spouse,Male,63,1,April,2020,Married/Living Together,Elementary Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Immigrant,,Europe,88,Yes,Elementary Occupations,Other Service Activities,30000,41,No,,,,,,With Remittance,120000.0,Money Transer Service,,True,False,True,False,True,30.0,0.0,40.0,0.0,30.0,No,,No,,
89,Ilocos,Child,Female,40,1,January,2021,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Non-gainful occupations,Immigrant,,North and South America,88,Yes,Craft and Related Trades Workers,Manufacturing,30000,32,No,,,,,,With Remittance,26000.0,Money Transer Service,,True,False,True,False,False,40.0,0.0,60.0,0.0,0.0,No,,No,,
90,Ilocos,Spouse,Female,56,1,August,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Non-gainful occupations,Other OFW with no Contract,Land-based,Hongkong,88,Yes,Elementary Occupations,Other Service Activities,20000,1,No,,,,,,With Remittance,15000.0,Money Transer Service,,True,False,True,False,False,40.0,0.0,60.0,0.0,0.0,No,,No,,Yes
91,Ilocos,Spouse,Male,61,1,April,2019,Married/Living Together,Elementary Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,60,Yes,Elementary Occupations,Other Service Activities,20000,53,No,,,,April,2024,With Remittance,102000.0,Money Transer Service,,True,True,True,False,False,30.0,20.0,50.0,0.0,0.0,No,,No,,Yes
92,Ilocos,Child,Male,35,2,September,2023,Single,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Service and Sales Workers,Accommodation and Food Service Activities,35000,24,No,,,,September,2025,With Remittance,40000.0,Money Transer Service,,True,False,True,False,True,30.0,0.0,40.0,0.0,30.0,Yes,50000.0,No,,Yes
93,Ilocos,Sibling,Male,72,1,December,2018,Married/Living Together,Elementary Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Immigrant,,Europe,88,No,,,,,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,
94,Ilocos,Spouse,Female,54,2,September,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,20000,24,No,,,,September,2025,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,40.0,0.0,60.0,0.0,0.0,No,,No,,Yes
95,Ilocos,Parent,Male,56,1,January,2023,Widowed,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,36,Yes,Elementary Occupations,Other Service Activities,40000,8,No,,,,January,2026,With Remittance,120000.0,Money Transer Service,,True,False,True,True,False,30.0,0.0,50.0,20.0,0.0,No,,No,,Yes
96,Ilocos,Child,Male,45,1,September,2019,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,60,Yes,Service and Sales Workers,Other Service Activities,20000,48,No,,,,September,2024,With Remittance,90000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
97,Ilocos,Children's Spouse,Female,45,1,September,2019,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,60,Yes,Elementary Occupations,Other Service Activities,20000,48,No,,,,September,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
98,Ilocos,Spouse,Female,33,1,September,2023,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,24,Yes,Elementary Occupations,Other Service Activities,20000,0,No,,,,September,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
99,Ilocos,Children's Spouse,Female,35,2,December,2022,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,36,Yes,Elementary Occupations,Other Service Activities,20000,46,No,,,,December,2025,With Remittance,54000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
100,Ilocos,Spouse,Female,41,1,November,2022,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,24,Yes,Elementary Occupations,Other Service Activities,20000,10,No,,,,November,2024,With Remittance,95000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,Yes,11500.0,Yes
101,Ilocos,Child,Female,34,1,July,2019,Divorced/Separated,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,60,Yes,Elementary Occupations,Other Service Activities,20000,50,No,,,,July,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
102,Ilocos,Spouse,Female,30,2,January,2023,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,20000,8,No,,,,January,2025,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
103,Ilocos,Children's Spouse,Male,33,1,February,2023,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,36,Yes,Service and Sales Workers,Manufacturing,44280,7,No,,,,February,2026,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
104,Ilocos,Head,Male,35,1,September,2019,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,27,Yes,Technicians and Associate Professionals,Accommodation and Food Service Activities,40000,27,Yes,December,2021,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
105,Ilocos,Spouse,Female,34,1,September,2019,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,27,Yes,Elementary Occupations,Other Service Activities,25000,27,Yes,December,2021,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
106,Ilocos,Children's Spouse,Female,28,1,February,2022,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Elementary Occupations,Other Service Activities,20000,19,No,,,,February,2024,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,40.0,0.0,60.0,0.0,0.0,No,,No,,Yes
107,Ilocos,Spouse,Female,31,1,August,2023,Married/Living Together,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,20000,1,No,,,,August,2025,With Remittance,15000.0,Money Transer Service,,True,False,True,False,True,30.0,0.0,40.0,0.0,30.0,No,,No,,Yes
108,Ilocos,Spouse,Male,41,1,May,2019,Married/Living Together,Junior High Graduate,Plant and Machine Operators and Assemblers,Immigrant,,North and South America,60,Yes,Elementary Occupations,Manufacturing,60000,52,No,,,,May,2024,With Remittance,240000.0,Bank,,True,True,True,False,False,30.0,30.0,40.0,0.0,0.0,No,,No,,
109,Ilocos,Spouse,Female,37,1,July,2023,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,24,Yes,Elementary Occupations,Other Service Activities,20000,2,No,,,,July,2025,With Remittance,15000.0,Money Transer Service,,True,False,True,False,False,60.0,0.0,40.0,0.0,0.0,No,,No,,Yes
110,Ilocos,Child,Female,26,1,April,2019,Married/Living Together,College Graduate,Service and Sales Workers,Tourist,,Singapore,0,No,,,,,Yes,April,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
111,Ilocos,Child,Female,28,1,June,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,20000,3,No,,,,June,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
112,Ilocos,Child,Male,24,2,June,2023,Single,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,6,Yes,Technicians and Associate Professionals,Transportation and Storage,80000,9,No,,,,December,2023,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
113,Ilocos,Child,Male,24,1,March,2023,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Africa,24,Yes,"Skilled Agricultural, Forestry and Fishery Workers",Fishing and Aquaculture,30000,6,No,,,,March,2025,With Remittance,30000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
114,Ilocos,Spouse,Female,40,2,January,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,24,Yes,Elementary Occupations,Other Service Activities,25000,57,No,,,,January,2025,With Remittance,120000.0,Money Transer Service,,True,True,False,False,False,50.0,50.0,0.0,0.0,0.0,No,,No,,Yes
115,Ilocos,Spouse,Female,56,1,June,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,20000,3,No,,,,June,2025,With Remittance,30000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
116,Ilocos,Spouse,Female,41,1,February,2022,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,24,Yes,Elementary Occupations,Other Service Activities,20000,19,No,,,,February,2024,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
117,Ilocos,Child,Female,39,1,January,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,36,Yes,Service and Sales Workers,Other Service Activities,60000,8,No,,,,January,2026,With Remittance,108000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
118,Ilocos,Spouse,Female,42,1,November,2018,Married/Living Together,Junior High Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,15000,24,Yes,November,2020,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
119,Ilocos,Spouse,Female,45,2,July,2023,Married/Living Together,College Graduate,Managers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,24,Yes,Elementary Occupations,Other Service Activities,30000,31,No,,,,July,2025,With Remittance,60000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
120,Ilocos,Children's Spouse,Male,48,5,July,2023,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,North and South America,6,Yes,Plant and Machine Operators and Assemblers,Fishing and Aquaculture,120000,50,No,,,,January,2024,With Remittance,240000.0,Bank,,True,True,True,False,False,50.0,20.0,30.0,0.0,0.0,Yes,200000.0,Yes,60000.0,Yes
121,Ilocos,Spouse,Female,43,1,September,2019,Married/Living Together,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,60,Yes,Elementary Occupations,Other Service Activities,20000,48,No,,,,September,2024,With Remittance,60000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
122,Ilocos,Spouse,Male,36,1,February,2023,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,36,Yes,Service and Sales Workers,Accommodation and Food Service Activities,25000,7,No,,,,February,2026,With Remittance,105000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
123,Ilocos,Spouse,Female,63,2,March,2019,Married/Living Together,Junior High Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,60,Yes,Elementary Occupations,Other Service Activities,50000,54,No,,,,March,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
124,Ilocos,Spouse,Female,59,2,September,2022,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,20000,12,No,,,,September,2024,With Remittance,50000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
125,Ilocos,Spouse,Female,56,2,August,2019,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,36,Yes,Elementary Occupations,Other Service Activities,20000,36,Yes,August,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
126,Ilocos,Parent,Female,55,2,January,2021,Widowed,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,35,Yes,Elementary Occupations,Other Service Activities,25000,56,No,,,,December,2023,With Remittance,20000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
